id_measurement;latitude;longitude;id_ernte;fehlt;überreif;verkümmert;kein Kopf;faul;unreif;Gewicht
Hofmaenner_F_003.409;47.21737348;9.492749263;Hofmaenner_F_003.409;false;false;false;false;false;false;574
Hofmaenner_F_003.410;47.21737055;9.492747935;Hofmaenner_F_003.410;false;false;false;false;false;false;561
Hofmaenner_F_003.411;47.21736777;9.492746268;Hofmaenner_F_003.411;false;false;false;false;false;false;nan
Hofmaenner_F_003.412;47.21736458;9.492744534;Hofmaenner_F_003.412;false;false;false;false;false;false;509
Hofmaenner_F_003.413;47.21736176;9.492742936;Hofmaenner_F_003.413;false;false;false;false;false;false;455
Hofmaenner_F_003.414;47.21735878;9.492741354;Hofmaenner_F_003.414;false;false;false;false;false;false;652
Hofmaenner_F_003.415;47.21735588;9.492739449;Hofmaenner_F_003.415;false;false;false;false;false;false;428
Hofmaenner_F_003.416;47.21735282;9.492737982;Hofmaenner_F_003.416;false;false;false;false;false;false;431
Hofmaenner_F_003.417;47.21734964;9.492736109;Hofmaenner_F_003.417;false;false;false;false;false;false;518
Hofmaenner_F_003.418;47.21734663;9.492734209;Hofmaenner_F_003.418;false;false;false;false;false;false;732
Hofmaenner_F_003.419;47.21734358;9.492732842;Hofmaenner_F_003.419;false;false;false;false;false;false;364
Hofmaenner_F_003.420;47.21734057;9.492731075;Hofmaenner_F_003.420;false;false;false;false;false;false;570
Hofmaenner_F_003.421;47.2173374;9.492729245;Hofmaenner_F_003.421;false;false;false;false;false;false;508
Hofmaenner_F_003.422;47.21733467;9.492727698;Hofmaenner_F_003.422;false;false;false;false;false;false;557
Hofmaenner_F_003.423;47.2173316;9.492725834;Hofmaenner_F_003.423;false;false;false;false;false;false;537
Hofmaenner_F_003.424;47.21732851;9.492724038;Hofmaenner_F_003.424;false;false;false;false;false;false;544
Hofmaenner_F_003.425;47.21732552;9.492722529;Hofmaenner_F_003.425;false;false;false;false;false;false;338
Hofmaenner_F_003.426;47.21732273;9.492720942;Hofmaenner_F_003.426;false;false;false;false;false;false;688
Hofmaenner_F_003.427;47.21731929;9.492718913;Hofmaenner_F_003.427;false;false;false;false;false;false;584
Hofmaenner_F_003.428;47.21731636;9.492717216;Hofmaenner_F_003.428;false;false;false;false;false;false;631
Hofmaenner_F_003.429;47.21731353;9.492715673;Hofmaenner_F_003.429;false;false;false;false;false;false;535
Hofmaenner_F_003.430;47.21731041;9.492713884;Hofmaenner_F_003.430;false;false;false;false;false;false;383
Hofmaenner_F_003.431;47.21730762;9.492712261;Hofmaenner_F_003.431;false;false;false;false;false;false;614
Hofmaenner_F_003.432;47.21730453;9.492710816;Hofmaenner_F_003.432;false;false;false;false;false;false;666
Hofmaenner_F_003.433;47.21730167;9.492708836;Hofmaenner_F_003.433;false;false;false;false;false;false;462
Hofmaenner_F_003.434;47.21729859;9.492707102;Hofmaenner_F_003.434;false;false;false;false;false;false;680
Hofmaenner_F_003.435;47.2172957;9.492705669;Hofmaenner_F_003.435;false;false;false;false;false;false;594
Hofmaenner_F_003.436;47.21729277;9.492703714;Hofmaenner_F_003.436;false;false;false;false;false;false;644
Hofmaenner_F_003.437;47.21728962;9.492701928;Hofmaenner_F_003.437;false;false;false;false;false;false;555
Hofmaenner_F_003.438;47.21728717;9.492700787;Hofmaenner_F_003.438;false;false;false;false;false;false;586
Hofmaenner_F_003.439;47.21728383;9.492698674;Hofmaenner_F_003.439;false;false;false;false;false;false;641
Hofmaenner_F_003.440;47.21728102;9.492697012;Hofmaenner_F_003.440;false;false;false;false;false;false;591
Hofmaenner_F_003.441;47.2172779;9.492695337;Hofmaenner_F_003.441;false;false;false;false;false;false;600
Hofmaenner_F_003.442;47.21727479;9.492693609;Hofmaenner_F_003.442;false;false;false;false;false;false;400
Hofmaenner_F_003.443;47.21727185;9.49269199;Hofmaenner_F_003.443;false;false;false;false;false;false;567
Hofmaenner_F_003.444;47.21726897;9.492690412;Hofmaenner_F_003.444;false;false;false;false;false;false;590
Hofmaenner_F_003.445;47.21726555;9.492688618;Hofmaenner_F_003.445;false;false;false;false;false;false;655
Hofmaenner_F_003.446;47.21726288;9.492687047;Hofmaenner_F_003.446;false;false;false;false;false;false;558
Hofmaenner_F_003.447;47.21726019;9.49268552;Hofmaenner_F_003.447;false;false;false;false;false;false;328
Hofmaenner_F_003.448;47.21725681;9.492683563;Hofmaenner_F_003.448;false;false;false;false;false;false;520
Hofmaenner_F_003.449;47.21725392;9.492682064;Hofmaenner_F_003.449;false;false;false;false;false;false;555
Hofmaenner_F_003.450;47.21725104;9.492680331;Hofmaenner_F_003.450;false;false;true;false;false;false;nan
Hofmaenner_F_003.451;47.21724796;9.492678963;Hofmaenner_F_003.451;false;false;false;false;false;false;692
Hofmaenner_F_003.452;47.2172451;9.492676991;Hofmaenner_F_003.452;false;false;false;false;false;false;651
Hofmaenner_F_003.453;47.21724239;9.492675327;Hofmaenner_F_003.453;false;false;false;false;false;true;170
Hofmaenner_F_003.454;47.21723945;9.492673878;Hofmaenner_F_003.454;false;false;false;false;false;false;497
Hofmaenner_F_003.455;47.2172363;9.492672513;Hofmaenner_F_003.455;false;false;false;false;false;false;558
Hofmaenner_F_003.456;47.21723361;9.49267081;Hofmaenner_F_003.456;false;false;false;false;false;false;575
Hofmaenner_F_003.457;47.21723087;9.49266946;Hofmaenner_F_003.457;false;false;false;false;false;true;nan
Hofmaenner_F_003.458;47.21722766;9.492667765;Hofmaenner_F_003.458;false;false;false;false;false;false;620
Hofmaenner_F_003.459;47.2172244;9.492666044;Hofmaenner_F_003.459;false;false;false;false;false;false;392
Hofmaenner_F_003.460;47.21722152;9.492664437;Hofmaenner_F_003.460;false;false;false;false;false;false;455
Hofmaenner_F_003.461;47.21721912;9.492663223;Hofmaenner_F_003.461;false;false;false;false;false;false;300
Hofmaenner_F_004.001;47.21859372;9.493426912;Hofmaenner_F_004.001;false;false;false;false;false;true;97
Hofmaenner_F_004.002;47.21859035;9.493425245;Hofmaenner_F_004.002;false;false;false;false;false;false;nan
Hofmaenner_F_004.003;47.21858705;9.493423535;Hofmaenner_F_004.003;false;false;false;false;false;false;nan
Hofmaenner_F_004.004;47.21858424;9.493422446;Hofmaenner_F_004.004;false;false;false;false;false;false;nan
Hofmaenner_F_004.005;47.21858159;9.493420833;Hofmaenner_F_004.005;false;false;false;false;false;false;348
Hofmaenner_F_004.006;47.21857859;9.493419447;Hofmaenner_F_004.006;false;false;false;false;false;false;736
Hofmaenner_F_004.007;47.21857591;9.493417731;Hofmaenner_F_004.007;false;false;false;true;false;false;nan
Hofmaenner_F_004.008;47.21857281;9.493416249;Hofmaenner_F_004.008;false;false;false;false;false;false;515
Hofmaenner_F_004.009;47.21856986;9.493414427;Hofmaenner_F_004.009;false;false;false;false;false;false;735
Hofmaenner_F_004.010;47.21856726;9.493413069;Hofmaenner_F_004.010;false;false;false;false;false;false;630
Hofmaenner_F_004.011;47.21856435;9.493411294;Hofmaenner_F_004.011;false;false;false;false;false;false;572
Hofmaenner_F_004.012;47.21856062;9.493409031;Hofmaenner_F_004.012;false;false;false;false;false;true;157
Hofmaenner_F_004.013;47.21855845;9.493408265;Hofmaenner_F_004.013;false;false;false;false;false;false;542
Hofmaenner_F_004.014;47.21855529;9.493406795;Hofmaenner_F_004.014;false;false;false;false;false;false;651
Hofmaenner_F_004.015;47.21855294;9.493405439;Hofmaenner_F_004.015;false;false;true;false;false;false;nan
Hofmaenner_F_004.016;47.21854971;9.493403583;Hofmaenner_F_004.016;false;false;false;false;false;false;607
Hofmaenner_F_004.017;47.21854685;9.493401912;Hofmaenner_F_004.017;false;false;false;false;false;false;350
Hofmaenner_F_004.018;47.21854388;9.493400331;Hofmaenner_F_004.018;false;false;false;false;false;false;515
Hofmaenner_F_004.019;47.2185409;9.493398636;Hofmaenner_F_004.019;false;false;false;false;false;false;442
Hofmaenner_F_004.020;47.21853794;9.49339677;Hofmaenner_F_004.020;false;false;false;false;false;false;538
Hofmaenner_F_004.021;47.21853517;9.493395216;Hofmaenner_F_004.021;false;false;false;false;false;false;547
Hofmaenner_F_004.022;47.21853248;9.493393665;Hofmaenner_F_004.022;false;false;false;false;false;false;408
Hofmaenner_F_004.023;47.21852928;9.4933918;Hofmaenner_F_004.023;false;false;false;false;false;false;706
Hofmaenner_F_004.024;47.21852608;9.493390093;Hofmaenner_F_004.024;false;false;false;false;false;false;778
Hofmaenner_F_004.025;47.21852353;9.493388611;Hofmaenner_F_004.025;false;false;false;false;false;false;409
Hofmaenner_F_004.026;47.21852075;9.493386978;Hofmaenner_F_004.026;false;false;false;false;false;false;540
Hofmaenner_F_004.027;47.21851751;9.493385112;Hofmaenner_F_004.027;false;false;false;false;false;false;660
Hofmaenner_F_004.028;47.21851446;9.493383225;Hofmaenner_F_004.028;false;false;false;false;false;false;527
Hofmaenner_F_004.029;47.21851163;9.493381628;Hofmaenner_F_004.029;false;false;false;false;false;false;371
Hofmaenner_F_004.030;47.2185088;9.493380059;Hofmaenner_F_004.030;false;false;false;false;false;false;473
Hofmaenner_F_004.031;47.21850577;9.493378166;Hofmaenner_F_004.031;false;false;false;false;false;false;770
Hofmaenner_F_004.032;47.21850279;9.49337663;Hofmaenner_F_004.032;false;false;false;false;false;false;364
Hofmaenner_F_004.033;47.21849967;9.49337493;Hofmaenner_F_004.033;false;false;false;false;false;false;395
Hofmaenner_F_004.034;47.21849668;9.493373007;Hofmaenner_F_004.034;false;false;false;false;false;false;552
Hofmaenner_F_004.035;47.21849405;9.493371721;Hofmaenner_F_004.035;false;false;false;false;false;false;597
Hofmaenner_F_004.036;47.21849118;9.493370053;Hofmaenner_F_004.036;false;false;false;false;false;false;378
Hofmaenner_F_004.037;47.21848818;9.493368175;Hofmaenner_F_004.037;false;false;false;false;false;false;391
Hofmaenner_F_004.038;47.21848496;9.493366475;Hofmaenner_F_004.038;false;false;false;false;false;false;215/413
Hofmaenner_F_004.039;47.21848224;9.493365035;Hofmaenner_F_004.039;false;false;false;false;false;false;530
Hofmaenner_F_004.040;47.21847917;9.493363278;Hofmaenner_F_004.040;false;false;false;false;false;false;553
Hofmaenner_F_004.041;47.21847612;9.493361629;Hofmaenner_F_004.041;false;false;false;false;false;false;349
Hofmaenner_F_004.042;47.21847303;9.493359906;Hofmaenner_F_004.042;false;false;false;false;false;false;459
Hofmaenner_F_004.043;47.21847029;9.493358367;Hofmaenner_F_004.043;false;false;false;false;false;false;513
Hofmaenner_F_004.044;47.21846724;9.493356683;Hofmaenner_F_004.044;false;false;false;false;false;false;585
Hofmaenner_F_004.045;47.21846457;9.493355235;Hofmaenner_F_004.045;false;false;false;false;false;false;342
Hofmaenner_F_004.046;47.21846135;9.493353243;Hofmaenner_F_004.046;false;false;false;false;false;false;340
Hofmaenner_F_004.047;47.21845835;9.493351709;Hofmaenner_F_004.047;false;false;false;false;false;false;520
Hofmaenner_F_004.048;47.21845543;9.493350276;Hofmaenner_F_004.048;false;false;false;false;false;false;756
Hofmaenner_F_004.049;47.21845204;9.493349048;Hofmaenner_F_004.049;false;false;false;false;false;false;354
Hofmaenner_F_004.050;47.21844959;9.493346852;Hofmaenner_F_004.050;false;false;false;false;false;false;516
Hofmaenner_F_004.051;47.21844641;9.493345394;Hofmaenner_F_004.051;false;false;false;false;false;false;630
Hofmaenner_F_004.052;47.2184434;9.493343638;Hofmaenner_F_004.052;false;false;false;false;false;false;730
Hofmaenner_F_004.053;47.21844045;9.493341904;Hofmaenner_F_004.053;false;false;false;false;false;false;751
Hofmaenner_F_004.054;47.21843736;9.493340365;Hofmaenner_F_004.054;false;false;true;false;false;false;nan
Hofmaenner_F_004.055;47.21843441;9.493338678;Hofmaenner_F_004.055;false;false;false;false;false;false;560
Hofmaenner_F_004.056;47.21843178;9.493337186;Hofmaenner_F_004.056;false;false;false;false;false;false;688
Hofmaenner_F_004.057;47.21842887;9.493335413;Hofmaenner_F_004.057;false;false;false;false;false;false;474
Hofmaenner_F_004.058;47.21842569;9.493333901;Hofmaenner_F_004.058;false;false;false;false;false;false;656
Hofmaenner_F_004.059;47.21842262;9.49333194;Hofmaenner_F_004.059;false;false;false;false;false;false;312
Hofmaenner_F_004.060;47.21841988;9.493330492;Hofmaenner_F_004.060;false;false;false;false;false;false;527
Hofmaenner_F_004.061;47.21841651;9.493328749;Hofmaenner_F_004.061;false;false;false;false;false;true;287
Hofmaenner_F_004.062;47.21841336;9.493326711;Hofmaenner_F_004.062;false;false;false;false;false;false;342
Hofmaenner_F_004.063;47.21841081;9.493325599;Hofmaenner_F_004.063;false;false;false;false;false;false;540
Hofmaenner_F_004.064;47.21840791;9.493323707;Hofmaenner_F_004.064;false;false;false;false;false;false;446
Hofmaenner_F_004.065;47.21840469;9.493321995;Hofmaenner_F_004.065;false;false;false;false;false;false;444
Hofmaenner_F_004.066;47.21840192;9.493320451;Hofmaenner_F_004.066;false;false;false;false;false;false;621
Hofmaenner_F_004.067;47.21839895;9.493318773;Hofmaenner_F_004.067;false;false;false;false;false;false;477
Hofmaenner_F_004.068;47.21839606;9.493317192;Hofmaenner_F_004.068;false;false;false;false;false;false;345
Hofmaenner_F_004.069;47.21839248;9.493315202;Hofmaenner_F_004.069;false;false;false;false;false;false;385
Hofmaenner_F_004.070;47.21839003;9.493313641;Hofmaenner_F_004.070;false;false;false;false;false;false;413
Hofmaenner_F_004.071;47.21838698;9.493311945;Hofmaenner_F_004.071;false;false;false;false;false;false;446
Hofmaenner_F_004.072;47.21838395;9.493310202;Hofmaenner_F_004.072;false;false;false;false;false;false;501
Hofmaenner_F_004.073;47.21838089;9.493308612;Hofmaenner_F_004.073;false;false;false;false;false;false;502
Hofmaenner_F_004.074;47.21837828;9.493307161;Hofmaenner_F_004.074;false;false;false;false;false;false;375
Hofmaenner_F_004.075;47.21837528;9.493305588;Hofmaenner_F_004.075;false;false;false;false;false;false;435
Hofmaenner_F_004.076;47.21837219;9.493303888;Hofmaenner_F_004.076;false;false;false;false;false;false;439
Hofmaenner_F_004.077;47.2183692;9.493302178;Hofmaenner_F_004.077;false;false;false;false;false;false;447
Hofmaenner_F_004.078;47.2183661;9.493300386;Hofmaenner_F_004.078;false;false;false;false;false;false;595
Hofmaenner_F_004.079;47.21836305;9.493298478;Hofmaenner_F_004.079;false;false;false;false;false;false;550
Hofmaenner_F_004.080;47.2183602;9.493296834;Hofmaenner_F_004.080;false;false;false;false;false;true;276
Hofmaenner_F_004.081;47.21835744;9.493295436;Hofmaenner_F_004.081;false;false;false;false;false;false;483
Hofmaenner_F_004.082;47.21835433;9.493293691;Hofmaenner_F_004.082;false;false;false;false;false;false;422
Hofmaenner_F_004.083;47.21835118;9.493291714;Hofmaenner_F_004.083;false;false;false;false;false;false;529
Hofmaenner_F_004.084;47.21834811;9.493290183;Hofmaenner_F_004.084;false;false;false;false;false;false;376
Hofmaenner_F_004.085;47.21834494;9.493288129;Hofmaenner_F_004.085;false;false;false;false;false;false;405
Hofmaenner_F_004.086;47.21834205;9.493286469;Hofmaenner_F_004.086;false;false;false;false;false;true;205
Hofmaenner_F_004.087;47.21833926;9.493285122;Hofmaenner_F_004.087;false;false;false;false;false;false;450
Hofmaenner_F_004.088;47.21833657;9.493283442;Hofmaenner_F_004.088;false;false;false;false;false;false;455
Hofmaenner_F_004.089;47.2183334;9.493281685;Hofmaenner_F_004.089;false;false;false;false;false;false;390
Hofmaenner_F_004.090;47.21833015;9.493279829;Hofmaenner_F_004.090;false;false;false;false;false;false;517
Hofmaenner_F_004.091;47.21832721;9.493278273;Hofmaenner_F_004.091;false;false;false;false;false;false;440
Hofmaenner_F_004.092;47.21832418;9.493276396;Hofmaenner_F_004.092;false;false;false;false;false;false;468
Hofmaenner_F_004.093;47.21832133;9.493274603;Hofmaenner_F_004.093;false;false;false;false;false;false;449
Hofmaenner_F_004.094;47.21831856;9.493273188;Hofmaenner_F_004.094;false;false;false;false;false;false;480
Hofmaenner_F_004.095;47.21831548;9.493271284;Hofmaenner_F_004.095;false;false;false;false;false;false;476
Hofmaenner_F_004.096;47.21831242;9.493269493;Hofmaenner_F_004.096;false;false;false;false;false;false;474
Hofmaenner_F_004.097;47.21830925;9.493267991;Hofmaenner_F_004.097;false;false;false;false;false;false;557
Hofmaenner_F_004.098;47.21830609;9.493266381;Hofmaenner_F_004.098;false;false;false;false;false;false;448
Hofmaenner_F_004.099;47.21830039;9.493262946;Hofmaenner_F_004.099;false;false;false;false;false;false;438
Hofmaenner_F_004.100;47.2182974;9.493261173;Hofmaenner_F_004.100;false;false;false;false;false;false;347
Hofmaenner_F_004.101;47.21829421;9.493259571;Hofmaenner_F_004.101;false;false;false;false;false;false;666
Hofmaenner_F_004.102;47.21829137;9.493257987;Hofmaenner_F_004.102;false;false;false;false;false;true;268
Hofmaenner_F_004.103;47.21828844;9.493256266;Hofmaenner_F_004.103;false;false;false;false;false;false;486
Hofmaenner_F_004.104;47.2182853;9.493254631;Hofmaenner_F_004.104;false;false;false;false;false;false;489
Hofmaenner_F_004.105;47.21828255;9.493253183;Hofmaenner_F_004.105;false;false;false;false;false;false;362
Hofmaenner_F_004.106;47.21827915;9.493250943;Hofmaenner_F_004.106;false;false;false;false;false;false;556
Hofmaenner_F_004.107;47.21827653;9.493249672;Hofmaenner_F_004.107;false;false;false;false;false;false;398
Hofmaenner_F_004.108;47.21827371;9.493248116;Hofmaenner_F_004.108;false;false;false;false;false;false;505
Hofmaenner_F_004.109;47.21827045;9.493246053;Hofmaenner_F_004.109;false;false;false;false;false;false;605
Hofmaenner_F_004.110;47.21826775;9.493244685;Hofmaenner_F_004.110;false;false;false;false;false;false;535
Hofmaenner_F_004.111;47.2182646;9.493242895;Hofmaenner_F_004.111;false;false;false;false;false;false;860
Hofmaenner_F_004.112;47.21826148;9.493241191;Hofmaenner_F_004.112;false;false;true;false;false;false;nan
Hofmaenner_F_004.113;47.21825874;9.493239628;Hofmaenner_F_004.113;false;false;false;false;false;false;614
Hofmaenner_F_004.114;47.21825551;9.493237731;Hofmaenner_F_004.114;false;true;false;false;false;false;nan
Hofmaenner_F_004.115;47.2182526;9.49323613;Hofmaenner_F_004.115;false;false;false;false;false;false;542
Hofmaenner_F_004.116;47.21824977;9.493234625;Hofmaenner_F_004.116;false;false;false;false;false;false;637
Hofmaenner_F_004.117;47.21824708;9.493233019;Hofmaenner_F_004.117;false;false;false;false;false;true;261
Hofmaenner_F_004.118;47.21824397;9.493231306;Hofmaenner_F_004.118;false;false;false;false;false;false;502
Hofmaenner_F_004.119;47.21824029;9.493229301;Hofmaenner_F_004.119;false;false;false;false;false;false;375/93
Hofmaenner_F_004.120;47.21823781;9.493227743;Hofmaenner_F_004.120;false;false;false;false;false;false;425
Hofmaenner_F_004.121;47.21823485;9.493226039;Hofmaenner_F_004.121;false;false;false;false;false;false;652
Hofmaenner_F_004.122;47.21823171;9.493223926;Hofmaenner_F_004.122;false;false;false;false;false;false;587
Hofmaenner_F_004.123;47.21822906;9.493222751;Hofmaenner_F_004.123;false;false;false;true;false;false;nan
Hofmaenner_F_004.124;47.21822587;9.493221069;Hofmaenner_F_004.124;false;false;false;false;false;false;639
Hofmaenner_F_004.125;47.21822284;9.493219358;Hofmaenner_F_004.125;false;false;false;false;false;false;588
Hofmaenner_F_004.126;47.21821987;9.493217734;Hofmaenner_F_004.126;false;false;false;false;false;false;417
Hofmaenner_F_004.127;47.21821694;9.493216105;Hofmaenner_F_004.127;false;false;false;false;false;false;458
Hofmaenner_F_004.128;47.21821412;9.493214629;Hofmaenner_F_004.128;false;false;false;false;false;false;548
Hofmaenner_F_004.129;47.21821088;9.493212563;Hofmaenner_F_004.129;false;false;false;false;false;false;503
Hofmaenner_F_004.130;47.21820822;9.493211112;Hofmaenner_F_004.130;false;false;false;false;false;false;474
Hofmaenner_F_004.131;47.21820484;9.493209253;Hofmaenner_F_004.131;false;false;false;false;false;false;618
Hofmaenner_F_004.132;47.21820205;9.493207756;Hofmaenner_F_004.132;false;false;false;false;false;false;490
Hofmaenner_F_004.133;47.21819915;9.493205736;Hofmaenner_F_004.133;false;false;false;false;false;false;585
Hofmaenner_F_004.134;47.21819627;9.493204208;Hofmaenner_F_004.134;false;false;false;false;false;false;448
Hofmaenner_F_004.135;47.21819303;9.493202479;Hofmaenner_F_004.135;false;false;false;false;false;false;544
Hofmaenner_F_004.136;47.21818999;9.49320074;Hofmaenner_F_004.136;false;true;false;false;false;false;nan
Hofmaenner_F_004.137;47.21818728;9.493199109;Hofmaenner_F_004.137;false;false;false;false;false;false;723
Hofmaenner_F_004.138;47.21818434;9.493197475;Hofmaenner_F_004.138;false;false;false;false;false;false;522
Hofmaenner_F_004.139;47.21818126;9.493195641;Hofmaenner_F_004.139;false;false;false;false;false;false;330
Hofmaenner_F_004.140;47.21817828;9.493194165;Hofmaenner_F_004.140;false;false;false;false;false;false;667
Hofmaenner_F_004.141;47.21817548;9.493192485;Hofmaenner_F_004.141;false;false;false;false;false;false;nan
Hofmaenner_F_004.142;47.21817207;9.493190654;Hofmaenner_F_004.142;false;false;false;false;false;false;nan
Hofmaenner_F_004.143;47.21816901;9.49318884;Hofmaenner_F_004.143;false;false;false;false;false;false;nan
Hofmaenner_F_004.144;47.21816672;9.493187446;Hofmaenner_F_004.144;false;false;false;false;false;false;nan
Hofmaenner_F_004.145;47.21816326;9.493185711;Hofmaenner_F_004.145;false;false;false;false;false;false;nan
Hofmaenner_F_004.146;47.21816057;9.493184045;Hofmaenner_F_004.146;false;false;false;false;false;false;nan
Hofmaenner_F_004.147;47.21815769;9.493182736;Hofmaenner_F_004.147;false;false;false;false;false;false;nan
Hofmaenner_F_004.148;47.21815474;9.493180916;Hofmaenner_F_004.148;false;false;false;false;false;false;nan
Hofmaenner_F_004.149;47.21815199;9.493179299;Hofmaenner_F_004.149;false;false;false;false;false;false;nan
Hofmaenner_F_004.150;47.21814927;9.493177824;Hofmaenner_F_004.150;false;false;false;false;false;false;646
Hofmaenner_F_004.151;47.21814606;9.493176102;Hofmaenner_F_004.151;false;false;false;false;false;false;nan
Hofmaenner_F_004.152;47.21814301;9.493174109;Hofmaenner_F_004.152;false;false;false;false;false;false;nan
Hofmaenner_F_004.153;47.21814032;9.493172688;Hofmaenner_F_004.153;false;false;false;false;false;false;nan
Hofmaenner_F_004.154;47.21813733;9.493171034;Hofmaenner_F_004.154;false;false;false;false;false;false;nan
Hofmaenner_F_004.155;47.21813434;9.49316938;Hofmaenner_F_004.155;false;false;false;false;false;false;506
Hofmaenner_F_004.156;47.21813023;9.493167103;Hofmaenner_F_004.156;false;false;false;false;false;false;525
Hofmaenner_F_004.157;47.21812781;9.493165479;Hofmaenner_F_004.157;false;false;false;false;false;false;383
Hofmaenner_F_004.158;47.21812515;9.493164124;Hofmaenner_F_004.158;false;false;false;false;false;false;493
Hofmaenner_F_004.159;47.21812225;9.493162613;Hofmaenner_F_004.159;false;false;false;false;false;false;446
Hofmaenner_F_004.160;47.21811945;9.493160961;Hofmaenner_F_004.160;false;false;false;false;false;false;503
Hofmaenner_F_004.161;47.21811641;9.493159352;Hofmaenner_F_004.161;false;false;false;false;false;false;606
Hofmaenner_F_004.162;47.21811349;9.493157586;Hofmaenner_F_004.162;false;false;false;false;false;false;437
Hofmaenner_F_004.163;47.21811035;9.493155777;Hofmaenner_F_004.163;false;false;false;false;false;false;427
Hofmaenner_F_004.164;47.21810773;9.493154799;Hofmaenner_F_004.164;false;false;false;false;false;false;460
Hofmaenner_F_004.165;47.21810465;9.493152523;Hofmaenner_F_004.165;false;false;false;false;false;false;380/454
Hofmaenner_F_004.166;47.21810148;9.493150655;Hofmaenner_F_004.166;false;false;false;false;false;true;156
Hofmaenner_F_004.167;47.21809858;9.493149242;Hofmaenner_F_004.167;false;false;false;false;false;false;774
Hofmaenner_F_004.168;47.21809573;9.493147551;Hofmaenner_F_004.168;false;false;true;false;false;false;nan
Hofmaenner_F_004.169;47.21809264;9.493145704;Hofmaenner_F_004.169;false;false;false;false;false;false;737
Hofmaenner_F_004.170;47.21808967;9.493144211;Hofmaenner_F_004.170;false;false;false;false;false;false;572
Hofmaenner_F_004.171;47.21808674;9.493142644;Hofmaenner_F_004.171;false;false;false;false;false;false;440
Hofmaenner_F_004.172;47.21808362;9.493140636;Hofmaenner_F_004.172;false;false;false;false;false;false;442
Hofmaenner_F_004.173;47.21808083;9.493139215;Hofmaenner_F_004.173;false;false;false;false;false;false;548
Hofmaenner_F_004.174;47.2180777;9.493137285;Hofmaenner_F_004.174;false;false;false;false;false;false;457
Hofmaenner_F_004.175;47.21807482;9.493135849;Hofmaenner_F_004.175;false;false;false;false;false;false;667
Hofmaenner_F_004.176;47.21807153;9.493133909;Hofmaenner_F_004.176;false;false;false;false;false;true;185
Hofmaenner_F_004.177;47.21806866;9.493132288;Hofmaenner_F_004.177;false;false;false;false;false;false;504
Hofmaenner_F_004.178;47.21806578;9.493130526;Hofmaenner_F_004.178;false;false;false;false;false;false;389
Hofmaenner_F_004.179;47.21806298;9.493129142;Hofmaenner_F_004.179;false;false;false;false;false;false;544
Hofmaenner_F_004.180;47.21805985;9.493127536;Hofmaenner_F_004.180;false;false;false;false;false;false;518
Hofmaenner_F_004.181;47.21805683;9.493125733;Hofmaenner_F_004.181;false;false;false;false;false;false;547
Hofmaenner_F_004.182;47.21805377;9.493123785;Hofmaenner_F_004.182;false;false;false;false;false;false;521
Hofmaenner_F_004.183;47.21805086;9.493122292;Hofmaenner_F_004.183;false;false;false;false;false;false;452
Hofmaenner_F_004.184;47.21804808;9.493120761;Hofmaenner_F_004.184;false;false;false;false;false;false;622
Hofmaenner_F_004.185;47.21804488;9.493118969;Hofmaenner_F_004.185;false;false;false;false;false;false;608
Hofmaenner_F_004.186;47.2180422;9.493117264;Hofmaenner_F_004.186;false;false;false;false;false;false;386
Hofmaenner_F_004.187;47.21803898;9.49311548;Hofmaenner_F_004.187;false;false;false;false;false;false;517
Hofmaenner_F_004.188;47.21803593;9.493113535;Hofmaenner_F_004.188;false;false;false;false;false;false;809
Hofmaenner_F_004.189;47.21803332;9.49311205;Hofmaenner_F_004.189;false;false;true;false;false;false;nan
Hofmaenner_F_004.190;47.21803034;9.493110556;Hofmaenner_F_004.190;false;false;false;false;false;false;616
Hofmaenner_F_004.191;47.21802767;9.493108865;Hofmaenner_F_004.191;false;false;false;false;false;false;552
Hofmaenner_F_004.192;47.21802427;9.493107075;Hofmaenner_F_004.192;false;false;false;false;false;false;496
Hofmaenner_F_004.193;47.21802171;9.493105548;Hofmaenner_F_004.193;false;false;false;false;false;false;445
Hofmaenner_F_004.194;47.2180184;9.493103542;Hofmaenner_F_004.194;false;false;false;false;false;false;284/294
Hofmaenner_F_004.195;47.21801539;9.493102311;Hofmaenner_F_004.195;false;false;false;false;false;false;311
Hofmaenner_F_004.196;47.21801245;9.493100192;Hofmaenner_F_004.196;false;true;false;false;false;false;nan
Hofmaenner_F_004.197;47.21800969;9.493098608;Hofmaenner_F_004.197;false;false;false;false;false;true;234
Hofmaenner_F_004.198;47.21800648;9.493096592;Hofmaenner_F_004.198;false;false;false;false;false;false;404
Hofmaenner_F_004.199;47.2180037;9.493095301;Hofmaenner_F_004.199;false;false;false;false;false;false;463
Hofmaenner_F_004.200;47.21800064;9.493093352;Hofmaenner_F_004.200;false;false;false;false;false;false;408
Hofmaenner_F_004.201;47.21799766;9.493091681;Hofmaenner_F_004.201;false;false;false;false;false;false;569
Hofmaenner_F_004.202;47.21799449;9.493089909;Hofmaenner_F_004.202;false;false;false;false;false;false;796
Hofmaenner_F_004.203;47.21799195;9.493088346;Hofmaenner_F_004.203;false;false;false;true;false;false;nan
Hofmaenner_F_004.204;47.21798887;9.493086754;Hofmaenner_F_004.204;false;false;false;false;false;false;648
